,0,1,2,3,4,5,6
4329,2017.5.7 (일),LG,두산,10:4,10,4,잠실
4330,2017.5.7 (일),SK,넥센,6:6,6,6,고척
4331,2017.5.7 (일),삼성,NC,3:13,3,13,마산
4332,2017.5.7 (일),kt,KIA,4:9,4,9,광주
4333,2017.5.10 (수),kt,KIA,3:0,3,0,광주
4334,2017.5.10 (수),LG,삼성,6:1,6,1,대구
4335,2017.5.10 (수),롯데,한화,8:1,8,1,대전
4336,2017.5.10 (수),SK,두산,0:6,0,6,잠실
4337,2017.5.10 (수),넥센,NC,0:3,0,3,마산
4338,2017.5.11 (목),kt,KIA,4:2,4,2,광주
4339,2017.5.11 (목),LG,삼성,8:5,8,5,대구
4340,2017.5.11 (목),롯데,한화,1:2,1,2,대전
4341,2017.5.11 (목),SK,두산,0:7,0,7,잠실
4342,2017.5.11 (목),넥센,NC,2:1,2,1,마산
4343,2017.5.12 (금),한화,LG,5:3,5,3,잠실
4344,2017.5.12 (금),KIA,SK,2:8,2,8,문학
4345,2017.5.12 (금),NC,kt,8:5,8,5,수원
4346,2017.5.12 (금),넥센,삼성,1:4,1,4,대구
4347,2017.5.13 (토),한화,LG,10:0,10,0,잠실
4348,2017.5.13 (토),KIA,SK,5:3,5,3,문학
4349,2017.5.13 (토),NC,kt,2:5,2,5,수원
4350,2017.5.13 (토),두산,롯데,9:4,9,4,사직
4351,2017.5.13 (토),넥센,삼성,5:4,5,4,대구
4352,2017.5.14 (일),한화,LG,1:4,1,4,잠실
4353,2017.5.14 (일),KIA,SK,3:4,3,4,문학
4354,2017.5.14 (일),NC,kt,5:10,5,10,수원
4355,2017.5.14 (일),두산,롯데,15:1,15,1,사직
4356,2017.5.14 (일),넥센,삼성,5:4,5,4,대구
4357,2017.5.16 (화),한화,넥센,1:2,1,2,고척
4358,2017.5.16 (화),kt,롯데,0:6,0,6,사직
4359,2017.5.16 (화),LG,KIA,2:3,2,3,광주
4360,2017.5.16 (화),NC,두산,2:1,2,1,잠실
4361,2017.5.16 (화),삼성,SK,8:2,8,2,문학
4362,2017.5.17 (수),한화,넥센,8:4,8,4,고척
4363,2017.5.17 (수),kt,롯데,4:9,4,9,사직
4364,2017.5.17 (수),LG,KIA,3:8,3,8,광주
4365,2017.5.17 (수),NC,두산,2:1,2,1,잠실
4366,2017.5.17 (수),삼성,SK,5:2,5,2,문학
4367,2017.5.18 (목),한화,넥센,6:8,6,8,고척
4368,2017.5.18 (목),kt,롯데,4:11,4,11,사직
4369,2017.5.18 (목),LG,KIA,4:9,4,9,광주
4370,2017.5.18 (목),NC,두산,4:7,4,7,잠실
4371,2017.5.18 (목),삼성,SK,1:4,1,4,문학
4372,2017.5.19 (금),롯데,LG,9:4,9,4,잠실
4373,2017.5.19 (금),두산,KIA,7:6,7,6,광주
4374,2017.5.19 (금),SK,NC,11:1,11,1,마산
4375,2017.5.19 (금),삼성,한화,6:2,6,2,대전
4376,2017.5.19 (금),넥센,kt,4:3,4,3,수원
4377,2017.5.20 (토),롯데,LG,2:3,2,3,잠실
4378,2017.5.20 (토),두산,KIA,6:0,6,0,광주
4379,2017.5.20 (토),SK,NC,0:1,0,1,마산
4380,2017.5.20 (토),삼성,한화,9:8,9,8,대전
4381,2017.5.20 (토),넥센,kt,11:3,11,3,수원
4382,2017.5.21 (일),롯데,LG,3:4,3,4,잠실
4383,2017.5.21 (일),두산,KIA,7:3,7,3,광주
4384,2017.5.21 (일),SK,NC,9:4,9,4,마산
4385,2017.5.21 (일),삼성,한화,8:7,8,7,대전
4386,2017.5.21 (일),넥센,kt,4:13,4,13,수원
4387,2017.5.23 (화),KIA,한화,13:8,13,8,대전
4388,2017.5.23 (화),kt,삼성,12:3,12,3,대구
4389,2017.5.23 (화),NC,넥센,15:4,15,4,고척
4390,2017.5.23 (화),SK,롯데,6:7,6,7,사직
4391,2017.5.24 (수),KIA,한화,9:3,9,3,대전
4392,2017.5.24 (수),kt,삼성,9:8,9,8,대구
4393,2017.5.24 (수),NC,넥센,5:4,5,4,고척
4394,2017.5.24 (수),두산,LG,2:1,2,1,잠실
4395,2017.5.24 (수),SK,롯데,5:7,5,7,사직
4396,2017.5.25 (목),KIA,한화,6:4,6,4,대전
4397,2017.5.25 (목),kt,삼성,4:6,4,6,대구
4398,2017.5.25 (목),NC,넥센,13:3,13,3,고척
4399,2017.5.25 (목),두산,LG,9:7,9,7,잠실
4400,2017.5.25 (목),SK,롯데,6:17,6,17,사직
4401,2017.5.26 (금),한화,NC,3:5,3,5,마산
4402,2017.5.26 (금),kt,두산,5:3,5,3,잠실
4403,2017.5.26 (금),LG,SK,1:6,1,6,문학
4404,2017.5.26 (금),롯데,KIA,8:2,8,2,광주
4405,2017.5.26 (금),삼성,넥센,3:18,3,18,고척
4406,2017.5.27 (토),한화,NC,6:1,6,1,마산
4407,2017.5.27 (토),kt,두산,4:10,4,10,잠실
4408,2017.5.27 (토),LG,SK,3:4,3,4,문학
4409,2017.5.27 (토),롯데,KIA,7:15,7,15,광주
4410,2017.5.27 (토),삼성,넥센,4:7,4,7,고척
4411,2017.5.28 (일),한화,NC,8:1,8,1,마산
4412,2017.5.28 (일),kt,두산,5:9,5,9,잠실
4413,2017.5.28 (일),LG,SK,2:5,2,5,문학
4414,2017.5.28 (일),롯데,KIA,4:8,4,8,광주
4415,2017.5.28 (일),삼성,넥센,3:2,3,2,고척
4416,2017.5.30 (화),KIA,NC,9:7,9,7,마산
4417,2017.5.30 (화),롯데,삼성,1:0,1,0,대구
4418,2017.5.30 (화),두산,한화,2:5,2,5,대전
4419,2017.5.30 (화),SK,kt,8:3,8,3,수원
4420,2017.5.30 (화),넥센,LG,3:1,3,1,잠실
4421,2017.5.31 (수),KIA,NC,10:2,10,2,마산
4422,2017.5.31 (수),롯데,삼성,4:11,4,11,대구
4423,2017.5.31 (수),두산,한화,1:3,1,3,대전
4424,2017.5.31 (수),SK,kt,8:2,8,2,수원
4425,2017.5.31 (수),넥센,LG,2:5,2,5,잠실
4426,2017.6.1 (목),KIA,NC,7:8,7,8,마산
4427,2017.6.1 (목),롯데,삼성,2:13,2,13,대구
4428,2017.6.1 (목),두산,한화,8:6,8,6,대전
4429,2017.6.1 (목),SK,kt,10:4,10,4,수원
4430,2017.6.1 (목),넥센,LG,1:6,1,6,잠실
4431,2017.6.2 (금),KIA,삼성,1:5,1,5,대구
4432,2017.6.2 (금),kt,롯데,11:8,11,8,사직
4433,2017.6.2 (금),NC,LG,4:1,4,1,잠실
4434,2017.6.2 (금),두산,넥센,15:4,15,4,고척
4435,2017.6.2 (금),SK,한화,4:5,4,5,대전
4436,2017.6.3 (토),KIA,삼성,5:6,5,6,대구
4437,2017.6.3 (토),kt,롯데,10:1,10,1,사직
4438,2017.6.3 (토),NC,LG,4:3,4,3,잠실
4439,2017.6.3 (토),두산,넥센,5:8,5,8,고척
4440,2017.6.3 (토),SK,한화,5:2,5,2,대전
4441,2017.6.4 (일),KIA,삼성,13:3,13,3,대구
4442,2017.6.4 (일),kt,롯데,8:14,8,14,사직
4443,2017.6.4 (일),NC,LG,6:5,6,5,잠실
4444,2017.6.4 (일),두산,넥센,6:1,6,1,고척
4445,2017.6.4 (일),SK,한화,7:4,7,4,대전
4446,2017.6.6 (화),삼성,두산,12:10,12,10,잠실
4447,2017.6.6 (화),넥센,SK,5:6,5,6,문학
4448,2017.6.6 (화),롯데,NC,5:4,5,4,마산
4449,2017.6.7 (수),한화,KIA,0:7,0,7,광주
4450,2017.6.7 (수),LG,kt,11:7,11,7,수원
4451,2017.6.7 (수),롯데,NC,4:12,4,12,마산
4452,2017.6.7 (수),삼성,두산,7:9,7,9,잠실
4453,2017.6.7 (수),넥센,SK,6:2,6,2,문학
4454,2017.6.8 (목),한화,KIA,4:8,4,8,광주
4455,2017.6.8 (목),LG,kt,5:4,5,4,수원
4456,2017.6.8 (목),롯데,NC,0:16,0,16,마산
4457,2017.6.8 (목),삼성,두산,3:4,3,4,잠실
4458,2017.6.8 (목),넥센,SK,6:2,6,2,문학
4459,2017.6.9 (금),kt,NC,5:6,5,6,마산
4460,2017.6.9 (금),두산,롯데,4:0,4,0,울산
4461,2017.6.9 (금),SK,LG,1:3,1,3,잠실
4462,2017.6.9 (금),삼성,한화,8:5,8,5,대전
4463,2017.6.9 (금),넥센,KIA,7:5,7,5,광주
4464,2017.6.10 (토),kt,NC,1:4,1,4,마산
4465,2017.6.10 (토),두산,롯데,6:7,6,7,울산
4466,2017.6.10 (토),SK,LG,4:3,4,3,잠실
4467,2017.6.10 (토),삼성,한화,2:10,2,10,대전
4468,2017.6.10 (토),넥센,KIA,8:4,8,4,광주
4469,2017.6.11 (일),kt,NC,0:5,0,5,마산
4470,2017.6.11 (일),두산,롯데,4:7,4,7,울산
4471,2017.6.11 (일),SK,LG,1:19,1,19,잠실
4472,2017.6.11 (일),삼성,한화,7:4,7,4,대전
4473,2017.6.11 (일),넥센,KIA,2:6,2,6,광주
4474,2017.6.13 (화),한화,SK,11:8,11,8,문학
4475,2017.6.13 (화),KIA,롯데,10:7,10,7,사직
4476,2017.6.13 (화),kt,삼성,0:4,0,4,포항
4477,2017.6.13 (화),LG,두산,4:7,4,7,잠실
4478,2017.6.13 (화),NC,넥센,14:5,14,5,고척
4479,2017.6.14 (수),한화,SK,3:6,3,6,문학
4480,2017.6.14 (수),KIA,롯데,6:3,6,3,사직
4481,2017.6.14 (수),kt,삼성,7:5,7,5,포항
4482,2017.6.14 (수),LG,두산,5:1,5,1,잠실
4483,2017.6.14 (수),NC,넥센,4:8,4,8,고척
4484,2017.6.15 (목),한화,SK,3:4,3,4,문학
4485,2017.6.15 (목),KIA,롯데,7:5,7,5,사직
4486,2017.6.15 (목),kt,삼성,2:6,2,6,포항
4487,2017.6.15 (목),LG,두산,12:6,12,6,잠실
4488,2017.6.15 (목),NC,넥센,9:8,9,8,고척
4489,2017.6.16 (금),한화,kt,15:14,15,14,수원
4490,2017.6.16 (금),LG,KIA,9:8,9,8,광주
4491,2017.6.16 (금),롯데,넥센,1:2,1,2,고척
4492,2017.6.16 (금),NC,두산,11:5,11,5,잠실
4493,2017.6.16 (금),SK,삼성,2:1,2,1,대구
4494,2017.6.17 (토),한화,kt,9:1,9,1,수원
4495,2017.6.17 (토),LG,KIA,3:4,3,4,광주
4496,2017.6.17 (토),롯데,넥센,2:8,2,8,고척
4497,2017.6.17 (토),NC,두산,4:14,4,14,잠실
4498,2017.6.17 (토),SK,삼성,14:10,14,10,대구
4499,2017.6.18 (일),한화,kt,13:5,13,5,수원
4500,2017.6.18 (일),LG,KIA,16:8,16,8,광주
4501,2017.6.18 (일),롯데,넥센,3:14,3,14,고척
4502,2017.6.18 (일),NC,두산,11:13,11,13,잠실
4503,2017.6.18 (일),SK,삼성,5:7,5,7,대구
4504,2017.6.20 (화),롯데,kt,10:2,10,2,수원
4505,2017.6.20 (화),NC,SK,1:7,1,7,문학
4506,2017.6.20 (화),삼성,LG,3:5,3,5,잠실
4507,2017.6.20 (화),넥센,한화,5:6,5,6,대전
4508,2017.6.21 (수),롯데,kt,10:4,10,4,수원
4509,2017.6.21 (수),NC,SK,2:1,2,1,문학
4510,2017.6.21 (수),두산,KIA,8:20,8,20,광주
4511,2017.6.21 (수),삼성,LG,10:3,10,3,잠실
4512,2017.6.21 (수),넥센,한화,6:5,6,5,대전
4513,2017.6.22 (목),롯데,kt,3:10,3,10,수원
4514,2017.6.22 (목),NC,SK,6:13,6,13,문학
4515,2017.6.22 (목),두산,KIA,5:11,5,11,광주
4516,2017.6.22 (목),삼성,LG,5:1,5,1,잠실
4517,2017.6.22 (목),넥센,한화,12:13,12,13,대전
4518,2017.6.23 (금),한화,삼성,3:5,3,5,대구
4519,2017.6.23 (금),KIA,NC,1:4,1,4,마산
4520,2017.6.23 (금),kt,SK,2:4,2,4,문학
4521,2017.6.23 (금),LG,넥센,3:8,3,8,고척
4522,2017.6.23 (금),롯데,두산,1:9,1,9,잠실
4523,2017.6.24 (토),한화,삼성,2:8,2,8,대구
4524,2017.6.24 (토),KIA,NC,1:6,1,6,마산
4525,2017.6.24 (토),kt,SK,1:2,1,2,문학
4526,2017.6.24 (토),LG,넥센,8:2,8,2,고척
4527,2017.6.24 (토),롯데,두산,8:4,8,4,잠실
4528,2017.6.25 (일),한화,삼성,7:7,7,7,대구
4529,2017.6.25 (일),KIA,NC,6:9,6,9,마산
4530,2017.6.25 (일),kt,SK,6:7,6,7,문학
4531,2017.6.25 (일),LG,넥센,2:4,2,4,고척
4532,2017.6.25 (일),롯데,두산,4:2,4,2,잠실
4533,2017.6.27 (화),kt,한화,1:4,1,4,청주
4534,2017.6.27 (화),LG,롯데,10:11,10,11,사직
4535,2017.6.27 (화),SK,두산,5:1,5,1,잠실
4536,2017.6.27 (화),삼성,KIA,4:11,4,11,광주
4537,2017.6.27 (화),넥센,NC,2:7,2,7,마산
4538,2017.6.28 (수),kt,한화,5:4,5,4,청주
4539,2017.6.28 (수),LG,롯데,9:9,9,9,사직
4540,2017.6.28 (수),SK,두산,3:0,3,0,잠실
4541,2017.6.28 (수),삼성,KIA,4:13,4,13,광주
4542,2017.6.28 (수),넥센,NC,3:9,3,9,마산
4543,2017.6.29 (목),kt,한화,5:8,5,8,청주
4544,2017.6.29 (목),SK,두산,3:6,3,6,잠실
4545,2017.6.29 (목),삼성,KIA,1:22,1,22,광주
4546,2017.6.30 (금),KIA,LG,10:6,10,6,잠실
4547,2017.6.30 (금),NC,롯데,0:9,0,9,사직
4548,2017.6.30 (금),두산,한화,8:13,8,13,대전
4549,2017.6.30 (금),삼성,SK,5:7,5,7,문학
4550,2017.6.30 (금),넥센,kt,9:5,9,5,수원
4551,2017.7.1 (토),KIA,LG,10:4,10,4,잠실
4552,2017.7.1 (토),NC,롯데,5:9,5,9,사직
4553,2017.7.1 (토),두산,한화,3:9,3,9,대전
4554,2017.7.1 (토),삼성,SK,7:4,7,4,문학
4555,2017.7.2 (일),KIA,LG,13:4,13,4,잠실
4556,2017.7.2 (일),NC,롯데,1:2,1,2,사직
4557,2017.7.2 (일),삼성,SK,5:6,5,6,문학
4558,2017.7.2 (일),넥센,kt,5:1,5,1,수원
4559,2017.7.4 (화),한화,넥센,5:7,5,7,고척
4560,2017.7.4 (화),KIA,SK,15:6,15,6,문학
4561,2017.7.4 (화),kt,두산,1:8,1,8,잠실
4562,2017.7.4 (화),롯데,삼성,2:4,2,4,포항
4563,2017.7.5 (수),한화,넥센,7:12,7,12,고척
4564,2017.7.5 (수),KIA,SK,17:18,17,18,문학
4565,2017.7.5 (수),kt,두산,1:3,1,3,잠실
4566,2017.7.5 (수),LG,NC,12:5,12,5,마산
4567,2017.7.5 (수),롯데,삼성,5:6,5,6,포항
4568,2017.7.6 (목),한화,넥센,6:13,6,13,고척
4569,2017.7.6 (목),KIA,SK,5:3,5,3,문학
4570,2017.7.6 (목),롯데,삼성,4:2,4,2,포항
4571,2017.7.6 (목),두산,NC,6:1,6,1,마산
4572,2017.7.6 (목),SK,롯데,6:5,6,5,사직
4573,2017.7.6 (목),넥센,삼성,9:2,9,2,대구
4574,2017.7.8 (토),한화,LG,6:3,6,3,잠실
4575,2017.7.8 (토),KIA,kt,20:8,20,8,수원
4576,2017.7.8 (토),SK,롯데,4:6,4,6,사직
4577,2017.7.8 (토),넥센,삼성,10:8,10,8,대구
4578,2017.7.9 (일),한화,LG,2:3,2,3,잠실
4579,2017.7.9 (일),두산,NC,4:9,4,9,마산
4580,2017.7.9 (일),SK,롯데,6:0,6,0,사직
4581,2017.7.9 (일),넥센,삼성,2:7,2,7,대구
4582,2017.7.11 (화),LG,SK,1:6,1,6,문학
4583,2017.7.11 (화),롯데,한화,5:4,5,4,대전
4584,2017.7.11 (화),NC,KIA,4:7,4,7,광주
4585,2017.7.11 (화),삼성,kt,4:2,4,2,수원
4586,2017.7.11 (화),넥센,두산,5:1,5,1,잠실
4587,2017.7.12 (수),LG,SK,12:6,12,6,문학
4588,2017.7.12 (수),롯데,한화,8:4,8,4,대전
4589,2017.7.12 (수),NC,KIA,6:7,6,7,광주
4590,2017.7.12 (수),삼성,kt,11:3,11,3,수원
4591,2017.7.12 (수),넥센,두산,3:4,3,4,잠실
4592,2017.7.13 (목),LG,SK,9:1,9,1,문학
4593,2017.7.13 (목),롯데,한화,4:6,4,6,대전
4594,2017.7.13 (목),NC,KIA,1:7,1,7,광주
4595,2017.7.13 (목),삼성,kt,8:9,8,9,수원
4596,2017.7.13 (목),넥센,두산,4:8,4,8,잠실
4597,2017.7.15 (토),드림,나눔,13:8,13,8,대구
4598,2017.7.18 (화),KIA,넥센,4:3,4,3,고척
4599,2017.7.18 (화),kt,LG,2:3,2,3,잠실
4600,2017.7.18 (화),NC,한화,7:4,7,4,청주
4601,2017.7.18 (화),두산,SK,6:4,6,4,문학
4602,2017.7.18 (화),삼성,롯데,2:5,2,5,울산
4603,2017.7.19 (수),KIA,넥센,2:4,2,4,고척
4604,2017.7.19 (수),kt,LG,2:4,2,4,잠실
4605,2017.7.19 (수),NC,한화,13:9,13,9,청주
4606,2017.7.19 (수),두산,SK,8:12,8,12,문학
4607,2017.7.19 (수),삼성,롯데,3:0,3,0,울산
4608,2017.7.20 (목),KIA,넥센,8:7,8,7,고척
4609,2017.7.20 (목),kt,LG,9:10,9,10,잠실
4610,2017.7.20 (목),NC,한화,7:4,7,4,청주
4611,2017.7.20 (목),두산,SK,14:2,14,2,문학
4612,2017.7.20 (목),삼성,롯데,4:4,4,4,울산
4613,2017.7.21 (금),한화,두산,6:9,6,9,잠실
4614,2017.7.21 (금),kt,넥센,0:2,0,2,고척
4615,2017.7.21 (금),LG,삼성,10:4,10,4,대구
4616,2017.7.21 (금),롯데,KIA,4:3,4,3,광주
4617,2017.7.21 (금),SK,NC,6:10,6,10,마산
4618,2017.7.22 (토),한화,두산,1:17,1,17,잠실
4619,2017.7.22 (토),kt,넥센,8:3,8,3,고척
4620,2017.7.22 (토),롯데,KIA,1:0,1,0,광주
4621,2017.7.22 (토),SK,NC,2:8,2,8,마산
4622,2017.7.23 (일),한화,두산,7:8,7,8,잠실
4623,2017.7.23 (일),kt,넥센,4:7,4,7,고척
4624,2017.7.23 (일),LG,삼성,6:10,6,10,대구
4625,2017.7.23 (일),롯데,KIA,3:1,3,1,광주
4626,2017.7.23 (일),SK,NC,1:8,1,8,마산
4627,2017.7.23 (일),NC,삼성,1:3,1,3,대구
4628,2017.7.23 (일),두산,kt,6:5,6,5,수원
4629,2017.7.23 (일),SK,KIA,10:11,10,11,광주
4630,2017.7.23 (일),넥센,LG,6:0,6,0,잠실
4631,2017.7.26 (수),한화,롯데,8:9,8,9,사직
4632,2017.7.26 (수),NC,삼성,1:5,1,5,대구
4633,2017.7.26 (수),두산,kt,7:3,7,3,수원
4634,2017.7.26 (수),SK,KIA,7:8,7,8,광주
4635,2017.7.26 (수),넥센,LG,3:4,3,4,잠실
4636,2017.7.27 (목),한화,롯데,6:3,6,3,사직
4637,2017.7.27 (목),NC,삼성,7:0,7,0,대구
4638,2017.7.27 (목),두산,kt,5:3,5,3,수원
4639,2017.7.27 (목),SK,KIA,1:9,1,9,광주
4640,2017.7.27 (목),넥센,LG,3:4,3,4,잠실
4641,2017.7.28 (금),KIA,두산,3:3,3,3,잠실
4642,2017.7.28 (금),LG,한화,3:4,3,4,대전
4643,2017.7.28 (금),롯데,SK,7:8,7,8,문학
4644,2017.7.28 (금),NC,kt,5:4,5,4,수원
4645,2017.7.28 (금),삼성,넥센,9:2,9,2,고척
4646,2017.7.29 (토),KIA,두산,2:1,2,1,잠실
4647,2017.7.29 (토),LG,한화,12:2,12,2,대전
4648,2017.7.29 (토),롯데,SK,1:4,1,4,문학
4649,2017.7.29 (토),NC,kt,3:4,3,4,수원
4650,2017.7.29 (토),삼성,넥센,1:14,1,14,고척
4651,2017.7.30 (일),KIA,두산,4:6,4,6,잠실
4652,2017.7.30 (일),LG,한화,9:3,9,3,대전
4653,2017.7.30 (일),롯데,SK,3:2,3,2,문학
4654,2017.7.30 (일),NC,kt,8:3,8,3,수원
4655,2017.7.30 (일),삼성,넥센,4:9,4,9,고척
4656,2017.8.1 (화),한화,NC,6:7,6,7,마산
4657,2017.8.1 (화),kt,KIA,15:7,15,7,광주
4658,2017.8.1 (화),롯데,LG,0:2,0,2,잠실
4659,2017.8.1 (화),두산,삼성,12:5,12,5,대구
4660,2017.8.1 (화),SK,넥센,0:3,0,3,고척
4661,2017.8.2 (수),한화,NC,6:2,6,2,마산
4662,2017.8.2 (수),롯데,LG,4:5,4,5,잠실
4663,2017.8.2 (수),두산,삼성,5:2,5,2,대구
4664,2017.8.2 (수),SK,넥센,4:5,4,5,고척
4665,2017.8.3 (목),한화,NC,2:10,2,10,마산
4666,2017.8.3 (목),kt,KIA,3:9,3,9,광주
4667,2017.8.3 (목),롯데,LG,6:9,6,9,잠실
4668,2017.8.3 (목),두산,삼성,14:4,14,4,대구
4669,2017.8.3 (목),SK,넥센,3:11,3,11,고척
4670,2017.8.4 (금),KIA,한화,3:7,3,7,대전
4671,2017.8.4 (금),두산,LG,11:4,11,4,잠실
4672,2017.8.4 (금),SK,kt,6:5,6,5,수원
4673,2017.8.4 (금),삼성,NC,4:3,4,3,마산
4674,2017.8.4 (금),넥센,롯데,8:10,8,10,사직
4675,2017.8.5 (토),KIA,한화,7:1,7,1,대전
4676,2017.8.5 (토),두산,LG,2:1,2,1,잠실
4677,2017.8.5 (토),SK,kt,3:4,3,4,수원
4678,2017.8.5 (토),삼성,NC,9:3,9,3,마산
4679,2017.8.5 (토),넥센,롯데,4:5,4,5,사직
4680,2017.8.5 (토),두산,LG,10:3,10,3,잠실
4681,2017.8.5 (토),SK,kt,3:6,3,6,수원
4682,2017.8.5 (토),삼성,NC,1:4,1,4,마산
4683,2017.8.5 (토),넥센,롯데,4:6,4,6,사직
4684,2017.8.8 (화),한화,두산,1:8,1,8,잠실
4685,2017.8.8 (화),kt,롯데,4:5,4,5,사직
4686,2017.8.8 (화),LG,삼성,10:8,10,8,대구
4687,2017.8.8 (화),NC,SK,0:4,0,4,문학
4688,2017.8.8 (화),넥센,KIA,5:3,5,3,광주
4689,2017.8.9 (수),한화,두산,12:6,12,6,잠실
4690,2017.8.9 (수),kt,롯데,6:7,6,7,사직
4691,2017.8.9 (수),LG,삼성,4:7,4,7,대구
4692,2017.8.9 (수),NC,SK,10:5,10,5,문학
4693,2017.8.9 (수),넥센,KIA,1:10,1,10,광주
4694,2017.8.9 (수),롯데,NC,2:3,2,3,마산
4695,2017.8.9 (수),두산,넥센,7:4,7,4,고척
4696,2017.8.9 (수),SK,LG,2:1,2,1,잠실
4697,2017.8.11 (금),KIA,kt,8:9,8,9,수원
4698,2017.8.11 (금),롯데,NC,5:3,5,3,마산
4699,2017.8.11 (금),두산,넥센,3:6,3,6,고척
4700,2017.8.11 (금),SK,LG,2:6,2,6,잠실
4701,2017.8.11 (금),삼성,한화,3:8,3,8,대전
4702,2017.8.12 (토),한화,넥센,6:1,6,1,고척
4703,2017.8.12 (토),kt,SK,3:8,3,8,문학
4704,2017.8.12 (토),LG,KIA,10:11,10,11,광주
4705,2017.8.12 (토),롯데,삼성,7:13,7,13,대구
4706,2017.8.12 (토),NC,두산,0:3,0,3,잠실
4707,2017.8.13 (일),한화,넥센,1:9,1,9,고척
4708,2017.8.13 (일),kt,SK,11:3,11,3,문학
4709,2017.8.13 (일),롯데,삼성,9:7,9,7,대구
4710,2017.8.13 (일),NC,두산,1:2,1,2,잠실
4711,2017.8.13 (일),NC,KIA,2:4,2,4,광주
4712,2017.8.13 (일),두산,롯데,6:8,6,8,사직
4713,2017.8.16 (수),kt,LG,1:2,1,2,잠실
4714,2017.8.16 (수),NC,KIA,3:4,3,4,광주
4715,2017.8.16 (수),두산,롯데,2:4,2,4,사직
4716,2017.8.16 (수),SK,한화,5:8,5,8,대전
4717,2017.8.16 (수),넥센,삼성,6:5,6,5,대구
4718,2017.8.17 (목),한화,NC,1:3,1,3,마산
4719,2017.8.17 (목),KIA,두산,1:4,1,4,잠실
4720,2017.8.17 (목),LG,SK,1:6,1,6,문학
4721,2017.8.17 (목),롯데,넥센,5:3,5,3,고척
4722,2017.8.17 (목),삼성,kt,6:4,6,4,수원
4723,2017.8.18 (금),한화,NC,14:9,14,9,마산
4724,2017.8.18 (금),KIA,두산,1:2,1,2,잠실
4725,2017.8.18 (금),LG,SK,2:8,2,8,문학
4726,2017.8.18 (금),롯데,넥센,8:5,8,5,고척
4727,2017.8.18 (금),삼성,kt,5:1,5,1,수원
4728,2017.8.19 (토),롯데,한화,0:2,0,2,대전
4729,2017.8.19 (토),NC,넥센,3:4,3,4,고척
4730,2017.8.19 (토),두산,kt,10:4,10,4,수원
4731,2017.8.19 (토),SK,KIA,13:1,13,1,광주
4732,2017.8.19 (토),삼성,LG,4:6,4,6,잠실
4733,2017.8.20 (일),롯데,한화,4:3,4,3,대전
4734,2017.8.20 (일),NC,넥센,4:3,4,3,고척
4735,2017.8.20 (일),두산,kt,1:2,1,2,수원
4736,2017.8.22 (화),한화,kt,3:2,3,2,수원
4737,2017.8.22 (화),롯데,KIA,7:3,7,3,광주
4738,2017.8.22 (화),NC,LG,4:3,4,3,잠실
4739,2017.8.22 (화),두산,SK,10:6,10,6,문학
4740,2017.8.22 (화),삼성,넥센,5:11,5,11,고척
4741,2017.8.23 (수),한화,kt,10:9,10,9,수원
4742,2017.8.23 (수),롯데,KIA,7:5,7,5,광주
4743,2017.8.23 (수),NC,LG,3:9,3,9,잠실
4744,2017.8.23 (수),두산,SK,4:1,4,1,문학
4745,2017.8.23 (수),삼성,넥센,1:5,1,5,고척
4746,2017.8.23 (수),kt,NC,1:7,1,7,마산
4747,2017.8.23 (수),LG,롯데,0:11,0,11,사직
4748,2017.8.23 (수),SK,삼성,9:7,9,7,대구
4749,2017.8.23 (수),넥센,두산,5:6,5,6,잠실
4750,2017.8.25 (금),KIA,한화,3:6,3,6,대전
4751,2017.8.25 (금),kt,NC,5:7,5,7,마산
4752,2017.8.25 (금),LG,롯데,2:8,2,8,사직
4753,2017.8.25 (금),SK,삼성,7:5,7,5,대구
4754,2017.8.25 (금),넥센,두산,3:4,3,4,잠실
4755,2017.8.26 (토),한화,SK,1:2,1,2,문학
4756,2017.8.26 (토),KIA,NC,8:7,8,7,마산
4757,2017.8.26 (토),kt,삼성,8:14,8,14,대구
4758,2017.8.26 (토),LG,두산,4:5,4,5,잠실
4759,2017.8.26 (토),넥센,롯데,1:6,1,6,사직
4760,2017.8.27 (일),한화,SK,2:4,2,4,문학
4761,2017.8.27 (일),KIA,NC,4:5,4,5,마산
4762,2017.8.27 (일),kt,삼성,3:2,3,2,대구
4763,2017.8.27 (일),LG,두산,1:1,1,1,잠실
4764,2017.8.27 (일),넥센,롯데,9:8,9,8,사직
4765,2017.8.29 (화),KIA,삼성,10:9,10,9,대구
4766,2017.8.29 (화),LG,한화,4:8,4,8,대전
4767,2017.8.29 (화),롯데,두산,5:7,5,7,잠실
4768,2017.8.29 (화),NC,kt,13:2,13,2,수원
4769,2017.8.29 (화),SK,넥센,4:8,4,8,고척
4770,2017.8.30 (수),KIA,삼성,5:1,5,1,대구
4771,2017.8.30 (수),LG,한화,6:5,6,5,대전
4772,2017.8.30 (수),롯데,두산,5:2,5,2,잠실
4773,2017.8.30 (수),NC,kt,5:9,5,9,수원
4774,2017.8.30 (수),SK,넥센,0:10,0,10,고척
4775,2017.8.31 (목),kt,한화,1:10,1,10,대전
4776,2017.8.31 (목),NC,롯데,5:8,5,8,사직
4777,2017.8.31 (목),두산,KIA,4:9,4,9,광주
4778,2017.8.31 (목),삼성,SK,4:5,4,5,문학
4779,2017.8.31 (목),넥센,LG,5:3,5,3,잠실
